holiday,workingday,temp,atemp,humidity,windspeed,hour,month,dayofweek,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,count
0,0,12.3,14.395,61,16.9979,2,2,5,True,False,False,False,True,False,False,False,45
0,0,11.48,14.395,65,7.0015,3,2,5,True,False,False,False,True,False,False,False,18
0,0,10.66,15.15,70,0.0,4,2,5,True,False,False,False,True,False,False,False,7
0,0,9.84,12.88,70,6.0032,5,2,5,True,False,False,False,True,False,False,False,1
0,0,9.84,14.395,70,0.0,6,2,5,True,False,False,False,True,False,False,False,9
0,0,9.84,14.395,70,0.0,7,2,5,True,False,False,False,True,False,False,False,41
0,0,9.02,13.635,87,0.0,8,2,5,True,False,False,False,True,False,False,False,102
0,0,9.02,12.12,80,7.0015,9,2,5,True,False,False,False,True,False,False,False,138
0,0,10.66,13.635,81,7.0015,10,2,5,True,False,False,False,True,False,False,False,205
0,0,13.12,16.665,57,8.9981,11,2,5,True,False,False,False,True,False,False,False,286
0,0,14.76,17.425,43,12.998,12,2,5,True,False,False,False,True,False,False,False,369
0,0,16.4,20.455,43,19.0012,13,2,5,True,False,False,False,True,False,False,False,384
0,0,18.04,21.97,35,23.9994,14,2,5,True,False,False,False,True,False,False,False,427
0,0,17.22,21.21,41,16.9979,15,2,5,True,False,False,False,True,False,False,False,499
0,0,18.04,21.97,44,22.0028,16,2,5,True,False,False,False,True,False,False,False,404
0,0,19.68,23.485,36,19.0012,17,2,5,True,False,False,False,True,False,False,False,364
0,0,18.86,22.725,38,19.9995,18,2,5,True,False,False,False,True,False,False,False,246
0,0,18.04,21.97,44,11.0014,19,2,5,True,False,False,False,True,False,False,False,188
0,0,18.04,21.97,44,11.0014,20,2,5,True,False,False,False,True,False,False,False,148
0,0,18.04,21.97,33,19.9995,21,2,5,True,False,False,False,True,False,False,False,114
0,0,16.4,20.455,40,30.0026,22,2,5,True,False,False,False,True,False,False,False,118
0,0,14.76,16.665,40,26.0027,23,2,5,True,False,False,False,False,True,False,False,74
0,0,13.94,15.15,39,23.9994,0,2,6,True,False,False,False,False,True,False,False,74
0,0,13.12,15.15,39,16.9979,1,2,6,True,False,False,False,False,True,False,False,72
0,0,12.3,14.395,36,19.0012,2,2,6,True,False,False,False,False,True,False,False,48
0,0,12.3,14.395,36,15.0013,3,2,6,True,False,False,False,False,True,False,False,15
0,0,11.48,12.88,41,26.0027,4,2,6,True,False,False,False,False,True,False,False,3
0,0,10.66,11.365,48,19.9995,5,2,6,True,False,False,False,False,True,False,False,2
0,0,9.84,10.605,52,22.0028,6,2,6,True,False,False,False,True,False,False,False,5
0,0,9.84,10.605,52,19.0012,7,2,6,True,False,False,False,False,True,False,False,14
0,0,9.84,11.365,56,12.998,8,2,6,True,False,False,False,False,True,False,False,56
0,0,9.84,11.365,56,16.9979,9,2,6,True,False,False,False,False,True,False,False,93
0,0,10.66,12.12,52,16.9979,10,2,6,True,False,False,False,False,True,False,False,191
0,0,10.66,11.365,56,22.0028,11,2,6,True,False,False,False,False,True,False,False,226
0,0,11.48,13.635,52,16.9979,12,2,6,True,False,False,False,False,True,False,False,255
0,0,12.3,15.15,49,11.0014,13,2,6,True,False,False,False,True,False,False,False,261
0,0,13.12,15.91,45,12.998,14,2,6,True,False,False,False,False,True,False,False,237
0,0,12.3,14.395,49,12.998,15,2,6,True,False,False,False,False,True,False,False,253
0,0,13.12,15.15,45,19.0012,16,2,6,True,False,False,False,False,True,False,False,212
0,0,12.3,14.395,49,16.9979,17,2,6,True,False,False,False,False,True,False,False,157
0,0,12.3,13.635,49,22.0028,18,2,6,True,False,False,False,False,True,False,False,167
0,0,12.3,14.395,52,16.9979,19,2,6,True,False,False,False,False,True,False,False,119
0,0,12.3,14.395,52,19.0012,20,2,6,True,False,False,False,False,True,False,False,103
0,0,10.66,12.88,65,11.0014,21,2,6,True,False,False,False,False,False,True,False,36
0,0,9.84,12.88,75,6.0032,22,2,6,True,False,False,False,False,False,True,False,55
0,0,9.02,11.365,93,11.0014,23,2,6,True,False,False,False,False,True,False,False,35
0,1,17.22,21.21,94,0.0,0,3,3,True,False,False,False,False,True,False,False,11
0,1,18.86,22.725,94,7.0015,1,3,3,True,False,False,False,False,False,True,False,12
0,1,18.86,22.725,94,19.0012,2,3,3,True,False,False,False,False,True,False,False,6
0,1,18.86,22.725,94,15.0013,3,3,3,True,False,False,False,True,False,False,False,3
0,1,19.68,23.485,88,12.998,4,3,3,True,False,False,False,True,False,False,False,5
0,1,19.68,23.485,88,11.0014,5,3,3,True,False,False,False,True,False,False,False,18
0,1,17.22,21.21,94,0.0,6,3,3,True,False,False,False,False,True,False,False,109
0,1,18.04,21.97,94,8.9981,7,3,3,True,False,False,False,False,True,False,False,304
0,1,17.22,21.21,94,8.9981,8,3,3,True,False,False,False,True,False,False,False,594
0,1,18.86,22.725,77,16.9979,9,3,3,True,False,False,False,True,False,False,False,286
0,1,21.32,25.0,55,11.0014,10,3,3,True,False,False,False,True,False,False,False,133
0,1,22.96,26.515,43,12.998,11,3,3,True,False,False,False,True,False,False,False,168
0,1,22.96,26.515,37,15.0013,12,3,3,True,False,False,False,True,False,False,False,220
0,1,23.78,27.275,32,16.9979,13,3,3,True,False,False,False,True,False,False,False,211
0,1,23.78,27.275,35,15.0013,14,3,3,True,False,False,False,True,False,False,False,211
0,1,24.6,31.06,31,16.9979,15,3,3,True,False,False,False,True,False,False,False,223
0,1,23.78,27.275,32,19.9995,16,3,3,True,False,False,False,True,False,False,False,361
0,1,22.96,26.515,35,19.9995,17,3,3,True,False,False,False,True,False,False,False,600
0,1,22.14,25.76,34,23.9994,18,3,3,True,False,False,False,True,False,False,False,525
0,1,19.68,23.485,41,22.0028,19,3,3,True,False,False,False,True,False,False,False,328
0,1,18.04,21.97,44,27.9993,20,3,3,True,False,False,False,True,False,False,False,254
0,1,17.22,21.21,47,31.0009,21,3,3,True,False,False,False,True,False,False,False,197
0,1,15.58,19.695,50,16.9979,22,3,3,True,False,False,False,True,False,False,False,126
0,1,14.76,17.425,50,15.0013,23,3,3,True,False,False,False,True,False,False,False,85
0,1,13.94,16.665,53,11.0014,0,3,4,True,False,False,False,True,False,False,False,46
0,1,13.94,15.91,49,15.0013,1,3,4,True,False,False,False,True,False,False,False,20
0,1,13.94,15.91,53,19.0012,2,3,4,True,False,False,False,True,False,False,False,6
0,1,13.12,15.91,57,12.998,3,3,4,True,False,False,False,True,False,False,False,3
0,1,13.12,17.425,61,0.0,4,3,4,True,False,False,False,True,False,False,False,2
0,1,12.3,16.665,70,0.0,5,3,4,True,False,False,False,True,False,False,False,24
0,1,12.3,16.665,70,0.0,6,3,4,True,False,False,False,True,False,False,False,92
0,1,12.3,16.665,70,0.0,7,3,4,True,False,False,False,True,False,False,False,262
0,1,11.48,15.15,75,6.0032,8,3,4,True,False,False,False,True,False,False,False,549
0,1,12.3,16.665,81,0.0,9,3,4,True,False,False,False,True,False,False,False,314
0,1,14.76,17.425,50,11.0014,10,3,4,True,False,False,False,True,False,False,False,132
0,1,15.58,19.695,46,12.998,11,3,4,True,False,False,False,True,False,False,False,194
0,1,16.4,20.455,43,11.0014,12,3,4,True,False,False,False,True,False,False,False,234
0,1,17.22,21.21,44,15.0013,13,3,4,True,False,False,False,True,False,False,False,222
0,1,18.04,21.97,44,19.0012,14,3,4,True,False,False,False,False,True,False,False,205
0,1,17.22,21.21,50,19.9995,15,3,4,True,False,False,False,False,True,False,False,78
0,1,16.4,20.455,58,19.9995,16,3,4,True,False,False,False,False,False,True,False,50
0,1,14.76,17.425,81,15.0013,17,3,4,True,False,False,False,False,False,True,False,128
0,1,14.76,17.425,87,12.998,18,3,4,True,False,False,False,False,False,True,False,160
0,1,14.76,17.425,87,12.998,19,3,4,True,False,False,False,False,False,True,False,174
0,1,14.76,17.425,87,12.998,20,3,4,True,False,False,False,False,True,False,False,100
0,1,14.76,18.18,87,6.0032,21,3,4,True,False,False,False,False,False,True,False,101
0,1,14.76,18.94,87,0.0,22,3,4,True,False,False,False,False,True,False,False,75
0,1,14.76,18.94,87,0.0,23,3,4,True,False,False,False,False,True,False,False,23
0,0,14.76,18.18,93,6.0032,0,3,5,True,False,False,False,False,False,True,False,22
0,0,14.76,18.94,93,0.0,1,3,5,True,False,False,False,False,False,True,False,44
0,0,14.76,18.18,93,6.0032,2,3,5,True,False,False,False,False,False,True,False,38
0,0,14.76,17.425,93,11.0014,3,3,5,True,False,False,False,False,True,False,False,21
0,0,14.76,17.425,93,12.998,4,3,5,True,False,False,False,False,True,False,False,2
0,0,14.76,18.18,93,6.0032,5,3,5,True,False,False,False,False,True,False,False,2
0,0,14.76,18.18,93,6.0032,6,3,5,True,False,False,False,False,True,False,False,7
0,0,14.76,17.425,93,8.9981,7,3,5,True,False,False,False,False,True,False,False,16
0,0,14.76,18.94,93,0.0,8,3,5,True,False,False,False,False,False,True,False,48
0,0,15.58,19.695,87,6.0032,9,3,5,True,False,False,False,False,False,True,False,94
0,0,16.4,20.455,87,0.0,10,3,5,True,False,False,False,False,True,False,False,168
0,0,16.4,20.455,87,6.0032,11,3,5,True,False,False,False,False,True,False,False,214
0,0,17.22,21.21,67,16.9979,12,3,5,True,False,False,False,False,True,False,False,299
0,0,18.04,21.97,51,19.0012,13,3,5,True,False,False,False,True,False,False,False,339
0,0,18.86,22.725,44,23.9994,14,3,5,True,False,False,False,False,True,False,False,430
0,0,19.68,23.485,29,19.9995,15,3,5,True,False,False,False,True,False,False,False,399
0,0,20.5,24.24,27,19.9995,16,3,5,True,False,False,False,True,False,False,False,467
0,0,20.5,24.24,23,22.0028,17,3,5,True,False,False,False,True,False,False,False,385
0,0,20.5,24.24,25,16.9979,18,3,5,True,False,False,False,True,False,False,False,303
0,0,18.86,22.725,33,11.0014,19,3,5,True,False,False,False,True,False,False,False,225
0,0,18.04,21.97,30,8.9981,20,3,5,True,False,False,False,True,False,False,False,149
0,0,18.86,22.725,19,22.0028,21,3,5,True,False,False,False,True,False,False,False,154
0,0,18.04,21.97,21,8.9981,22,3,5,True,False,False,False,True,False,False,False,134
0,0,17.22,21.21,24,0.0,23,3,5,True,False,False,False,True,False,False,False,106
0,0,16.4,20.455,30,23.9994,0,3,6,True,False,False,False,False,True,False,False,72
0,0,15.58,19.695,34,12.998,1,3,6,True,False,False,False,False,True,False,False,76
0,0,14.76,17.425,40,11.0014,2,3,6,True,False,False,False,False,True,False,False,80
0,0,14.76,17.425,43,8.9981,3,3,6,True,False,False,False,False,True,False,False,26
0,0,13.94,16.665,46,12.998,4,3,6,True,False,False,False,False,True,False,False,14
0,0,13.94,15.91,46,15.0013,5,3,6,True,False,False,False,False,True,False,False,5
0,0,12.3,13.635,52,19.9995,6,3,6,True,False,False,False,False,True,False,False,5
0,0,12.3,13.635,52,19.9995,7,3,6,True,False,False,False,False,True,False,False,23
0,0,12.3,13.635,52,22.0028,8,3,6,True,False,False,False,True,False,False,False,66
0,0,12.3,13.635,49,30.0026,9,3,6,True,False,False,False,True,False,False,False,118
0,0,12.3,13.635,49,22.0028,10,3,6,True,False,False,False,True,False,False,False,192
0,0,13.12,14.395,45,26.0027,11,3,6,True,False,False,False,True,False,False,False,256
0,0,13.94,15.15,42,23.9994,12,3,6,True,False,False,False,True,False,False,False,327
0,0,14.76,16.665,37,23.9994,13,3,6,True,False,False,False,True,False,False,False,364
0,0,14.76,16.665,34,23.9994,14,3,6,True,False,False,False,True,False,False,False,332
0,0,14.76,15.91,32,35.0008,15,3,6,True,False,False,False,True,False,False,False,334
0,0,14.76,15.91,29,32.9975,16,3,6,True,False,False,False,True,False,False,False,299
0,0,13.94,14.395,31,36.9974,17,3,6,True,False,False,False,True,False,False,False,263
0,0,13.12,13.635,33,40.9973,18,3,6,True,False,False,False,True,False,False,False,184
0,0,12.3,12.88,36,32.9975,19,3,6,True,False,False,False,True,False,False,False,132
0,0,11.48,13.635,38,16.9979,20,3,6,True,False,False,False,True,False,False,False,88
0,0,11.48,13.635,36,15.0013,21,3,6,True,False,False,False,True,False,False,False,79
0,0,10.66,12.12,41,16.9979,22,3,6,True,False,False,False,True,False,False,False,62
0,0,10.66,12.88,41,12.998,23,3,6,True,False,False,False,True,False,False,False,26
0,1,9.84,11.365,44,12.998,0,3,0,True,False,False,False,True,False,False,False,17
0,1,9.84,12.12,48,8.9981,1,3,0,True,False,False,False,True,False,False,False,6
0,1,9.84,12.12,48,8.9981,2,3,0,True,False,False,False,True,False,False,False,4
0,1,9.02,11.365,51,11.0014,3,3,0,True,False,False,False,True,False,False,False,1
0,1,8.2,11.365,55,6.0032,4,3,0,True,False,False,False,True,False,False,False,1
0,1,8.2,11.365,55,6.0032,5,3,0,True,False,False,False,True,False,False,False,18
0,1,7.38,9.85,59,8.9981,6,3,0,True,False,False,False,True,False,False,False,91
0,1,7.38,9.85,59,8.9981,7,3,0,True,False,False,False,True,False,False,False,260
0,1,8.2,11.365,59,7.0015,8,3,0,True,False,False,False,True,False,False,False,428
0,1,9.02,12.88,60,6.0032,9,3,0,True,False,False,False,False,True,False,False,197
0,1,9.84,12.88,60,0.0,10,3,0,True,False,False,False,False,True,False,False,86
0,1,10.66,13.635,56,8.9981,11,3,0,True,False,False,False,False,True,False,False,103
0,1,10.66,15.15,52,0.0,12,3,0,True,False,False,False,False,True,False,False,137
0,1,10.66,12.88,55,19.9995,13,3,0,True,False,False,False,False,True,False,False,120
0,1,11.48,12.88,57,23.9994,14,3,0,True,False,False,False,False,True,False,False,128
0,1,12.3,14.395,53,12.998,15,3,0,True,False,False,False,False,True,False,False,130
0,1,12.3,13.635,45,19.9995,16,3,0,True,False,False,False,True,False,False,False,210
0,1,12.3,13.635,45,19.9995,17,3,0,True,False,False,False,False,False,True,False,387
0,1,11.48,11.365,55,43.9989,18,3,0,True,False,False,False,False,False,True,False,375
0,1,10.66,12.88,53,15.0013,19,3,0,True,False,False,False,True,False,False,False,226
0,1,10.66,11.365,37,31.0009,20,3,0,True,False,False,False,True,False,False,False,179
0,1,10.66,11.365,37,26.0027,21,3,0,True,False,False,False,True,False,False,False,120
0,1,9.84,10.605,35,22.0028,22,3,0,True,False,False,False,True,False,False,False,78
0,1,9.02,9.09,37,39.0007,23,3,0,True,False,False,False,True,False,False,False,31
0,1,9.02,10.605,37,19.9995,0,3,1,True,False,False,False,True,False,False,False,8
0,1,8.2,9.85,44,16.9979,1,3,1,True,False,False,False,True,False,False,False,6
0,1,8.2,9.85,44,15.0013,2,3,1,True,False,False,False,True,False,False,False,4
0,1,7.38,8.335,51,19.0012,3,3,1,True,False,False,False,True,False,False,False,1
0,1,7.38,8.335,51,19.9995,4,3,1,True,False,False,False,True,False,False,False,3
0,1,7.38,9.09,51,15.0013,5,3,1,True,False,False,False,True,False,False,False,25
0,1,7.38,10.605,51,7.0015,6,3,1,True,False,False,False,True,False,False,False,102
0,1,6.56,9.09,55,8.9981,7,3,1,True,False,False,False,True,False,False,False,275
0,1,6.56,9.09,59,7.0015,8,3,1,True,False,False,False,True,False,False,False,501
0,1,9.02,13.635,47,0.0,9,3,1,True,False,False,False,True,False,False,False,233
0,1,9.84,12.88,44,0.0,10,3,1,True,False,False,False,True,False,False,False,129
0,1,10.66,12.88,41,11.0014,11,3,1,True,False,False,False,True,False,False,False,130
0,1,10.66,13.635,41,7.0015,12,3,1,True,False,False,False,True,False,False,False,138
0,1,12.3,15.15,39,8.9981,13,3,1,True,False,False,False,True,False,False,False,164
0,1,13.12,15.15,36,15.0013,14,3,1,True,False,False,False,True,False,False,False,136
0,1,13.94,15.15,36,19.9995,15,3,1,True,False,False,False,True,False,False,False,166
0,1,14.76,16.665,32,19.0012,16,3,1,True,False,False,False,True,False,False,False,250
0,1,14.76,16.665,34,19.0012,17,3,1,True,False,False,False,True,False,False,False,446
0,1,13.94,15.15,42,22.0028,18,3,1,True,False,False,False,True,False,False,False,457
0,1,13.94,15.15,46,19.9995,19,3,1,True,False,False,False,True,False,False,False,287
0,1,13.12,15.91,49,12.998,20,3,1,True,False,False,False,True,False,False,False,187
0,1,13.12,15.91,49,12.998,21,3,1,True,False,False,False,True,False,False,False,148
0,1,11.48,13.635,56,11.0014,22,3,1,True,False,False,False,True,False,False,False,106
0,1,11.48,13.635,61,15.0013,23,3,1,True,False,False,False,True,False,False,False,54
0,1,11.48,12.88,65,19.0012,0,3,2,True,False,False,False,True,False,False,False,15
0,1,12.3,13.635,61,19.9995,1,3,2,True,False,False,False,True,False,False,False,5
0,1,12.3,14.395,56,19.0012,2,3,2,True,False,False,False,True,False,False,False,4
0,1,12.3,13.635,56,23.9994,3,3,2,True,False,False,False,True,False,False,False,3
0,1,11.48,12.88,61,22.0028,4,3,2,True,False,False,False,True,False,False,False,3
0,1,11.48,12.88,56,19.9995,5,3,2,True,False,False,False,True,False,False,False,18
0,1,11.48,12.88,61,26.0027,6,3,2,True,False,False,False,True,False,False,False,108
0,1,10.66,11.365,65,26.0027,7,3,2,True,False,False,False,True,False,False,False,344
0,1,11.48,12.88,61,19.9995,8,3,2,True,False,False,False,True,False,False,False,566
0,1,12.3,13.635,61,22.0028,9,3,2,True,False,False,False,True,False,False,False,264
0,1,14.76,16.665,50,19.9995,10,3,2,True,False,False,False,True,False,False,False,147
0,1,17.22,21.21,38,19.9995,11,3,2,True,False,False,False,True,False,False,False,161
0,1,18.04,21.97,38,26.0027,12,3,2,True,False,False,False,True,False,False,False,215
0,1,20.5,24.24,34,27.9993,13,3,2,True,False,False,False,True,False,False,False,205
0,1,21.32,25.0,36,22.0028,14,3,2,True,False,False,False,True,False,False,False,175
0,1,22.14,25.76,37,30.0026,15,3,2,True,False,False,False,True,False,False,False,209
0,1,22.96,26.515,37,27.9993,16,3,2,True,False,False,False,True,False,False,False,288
0,1,22.96,26.515,43,32.9975,17,3,2,True,False,False,False,True,False,False,False,612
0,1,22.96,26.515,40,31.0009,18,3,2,True,False,False,False,True,False,False,False,544
0,1,22.14,25.76,42,23.9994,19,3,2,True,False,False,False,True,False,False,False,361
0,1,20.5,24.24,51,16.9979,20,3,2,True,False,False,False,True,False,False,False,260
0,1,18.04,21.97,62,16.9979,21,3,2,True,False,False,False,True,False,False,False,188
0,1,18.86,22.725,59,19.9995,22,3,2,True,False,False,False,True,False,False,False,159
0,1,18.04,21.97,62,22.0028,23,3,2,True,False,False,False,True,False,False,False,62
0,1,18.04,21.97,62,22.0028,0,3,3,True,False,False,False,True,False,False,False,46
0,1,18.86,22.725,63,22.0028,1,3,3,True,False,False,False,True,False,False,False,21
0,1,18.86,22.725,63,26.0027,2,3,3,True,False,False,False,True,False,False,False,11
0,1,18.86,22.725,63,26.0027,3,3,3,True,False,False,False,True,False,False,False,3
0,1,18.04,21.97,72,19.0012,4,3,3,True,False,False,False,True,False,False,False,2
0,1,17.22,21.21,77,15.0013,5,3,3,True,False,False,False,True,False,False,False,29
0,1,17.22,21.21,77,16.9979,6,3,3,True,False,False,False,True,False,False,False,109
0,1,17.22,21.21,77,23.9994,7,3,3,True,False,False,False,True,False,False,False,334
0,1,18.04,21.97,77,26.0027,8,3,3,True,False,False,False,True,False,False,False,585
0,1,18.86,22.725,72,31.0009,9,3,3,True,False,False,False,True,False,False,False,301
0,1,20.5,24.24,68,31.0009,10,3,3,True,False,False,False,True,False,False,False,138
0,1,22.14,25.76,60,31.0009,11,3,3,True,False,False,False,False,True,False,False,204
0,1,22.96,26.515,60,30.0026,12,3,3,True,False,False,False,False,True,False,False,251
0,1,24.6,31.06,49,43.0006,13,3,3,True,False,False,False,False,True,False,False,233
0,1,25.42,31.06,43,43.0006,14,3,3,True,False,False,False,False,True,False,False,203
0,1,26.24,31.06,38,46.0022,15,3,3,True,False,False,False,True,False,False,False,185
0,1,25.42,31.06,41,43.0006,16,3,3,True,False,False,False,False,True,False,False,342
0,1,25.42,31.06,38,43.9989,17,3,3,True,False,False,False,True,False,False,False,597
0,1,25.42,31.06,38,36.9974,18,3,3,True,False,False,False,False,True,False,False,590
0,1,24.6,31.06,40,30.0026,19,3,3,True,False,False,False,False,True,False,False,416
0,1,24.6,31.06,43,26.0027,20,3,3,True,False,False,False,False,True,False,False,302
0,1,24.6,31.06,43,26.0027,21,3,3,True,False,False,False,True,False,False,False,233
0,1,22.96,26.515,49,22.0028,22,3,3,True,False,False,False,True,False,False,False,153
0,1,22.96,26.515,49,30.0026,23,3,3,True,False,False,False,False,True,False,False,94
0,1,23.78,27.275,49,31.0009,0,3,4,True,False,False,False,False,True,False,False,54
0,1,22.96,26.515,52,32.9975,1,3,4,True,False,False,False,False,False,True,False,26
0,1,19.68,23.485,77,27.9993,2,3,4,True,False,False,False,False,False,True,False,11
0,1,18.86,22.725,77,35.0008,3,3,4,True,False,False,False,True,False,False,False,7
0,1,16.4,20.455,66,19.0012,4,3,4,True,False,False,False,False,False,True,False,1
0,1,16.4,20.455,66,19.0012,5,3,4,True,False,False,False,False,False,True,False,29
0,1,16.4,20.455,50,23.9994,6,3,4,True,False,False,False,False,True,False,False,85
0,1,15.58,19.695,40,19.9995,7,3,4,True,False,False,False,False,True,False,False,268
0,1,13.94,14.395,42,35.0008,8,3,4,True,False,False,False,False,True,False,False,501
0,1,13.94,14.395,42,35.0008,9,3,4,True,False,False,False,False,True,False,False,284
0,1,13.94,14.395,36,32.9975,10,3,4,True,False,False,False,False,True,False,False,159
0,1,14.76,16.665,34,23.9994,11,3,4,True,False,False,False,False,True,False,False,187
0,1,14.76,16.665,34,27.9993,12,3,4,True,False,False,False,True,False,False,False,201
0,1,15.58,19.695,29,26.0027,13,3,4,True,False,False,False,False,True,False,False,224
0,1,17.22,21.21,28,31.0009,14,3,4,True,False,False,False,True,False,False,False,178
0,1,18.86,22.725,24,16.9979,15,3,4,True,False,False,False,True,False,False,False,238
0,1,19.68,23.485,23,27.9993,16,3,4,True,False,False,False,True,False,False,False,343
0,1,18.86,22.725,24,26.0027,17,3,4,True,False,False,False,True,False,False,False,566
0,1,18.04,21.97,26,35.0008,18,3,4,True,False,False,False,True,False,False,False,470
0,1,17.22,21.21,28,40.9973,19,3,4,True,False,False,False,True,False,False,False,244
0,1,15.58,19.695,32,23.9994,20,3,4,True,False,False,False,True,False,False,False,159
0,1,14.76,16.665,34,22.0028,21,3,4,True,False,False,False,True,False,False,False,141
0,1,13.94,14.395,31,32.9975,22,3,4,True,False,False,False,True,False,False,False,107
0,1,13.12,15.15,33,19.9995,23,3,4,True,False,False,False,True,False,False,False,86
0,0,12.3,13.635,36,23.9994,0,3,5,True,False,False,False,True,False,False,False,77
0,0,12.3,14.395,36,16.9979,1,3,5,True,False,False,False,True,False,False,False,51
0,0,10.66,12.12,41,16.9979,2,3,5,True,False,False,False,True,False,False,False,42
0,0,10.66,11.365,41,19.9995,3,3,5,True,False,False,False,True,False,False,False,16
0,0,9.84,10.605,41,23.9994,4,3,5,True,False,False,False,True,False,False,False,4
0,0,9.02,10.605,42,19.0012,5,3,5,True,False,False,False,True,False,False,False,10
0,0,9.02,10.605,44,19.0012,6,3,5,True,False,False,False,True,False,False,False,12
0,0,9.02,10.605,44,16.9979,7,3,5,True,False,False,False,True,False,False,False,40
0,0,9.02,10.605,44,19.9995,8,3,5,True,False,False,False,True,False,False,False,111
0,0,9.84,10.605,41,22.0028,9,3,5,True,False,False,False,True,False,False,False,148
0,0,10.66,11.365,35,27.9993,10,3,5,True,False,False,False,True,False,False,False,223
0,0,12.3,13.635,33,22.0028,11,3,5,True,False,False,False,True,False,False,False,274
0,0,12.3,13.635,33,22.0028,12,3,5,True,False,False,False,True,False,False,False,329
0,0,13.12,15.15,29,19.0012,13,3,5,True,False,False,False,True,False,False,False,357
0,0,13.94,15.91,27,19.0012,14,3,5,True,False,False,False,True,False,False,False,379
0,0,13.94,18.18,25,0.0,15,3,5,True,False,False,False,True,False,False,False,406
0,0,14.76,18.18,23,0.0,16,3,5,True,False,False,False,True,False,False,False,390
0,0,14.76,18.94,23,0.0,17,3,5,True,False,False,False,True,False,False,False,354
0,0,14.76,18.18,21,6.0032,18,3,5,True,False,False,False,True,False,False,False,297
0,0,13.94,18.18,25,0.0,19,3,5,True,False,False,False,True,False,False,False,184
0,0,13.12,16.665,33,8.9981,20,3,5,True,False,False,False,True,False,False,False,121
0,0,12.3,14.395,39,15.0013,21,3,5,True,False,False,False,True,False,False,False,110
0,0,10.66,12.88,44,11.0014,22,3,5,True,False,False,False,True,False,False,False,100
0,0,10.66,12.88,41,12.998,23,3,5,True,False,False,False,True,False,False,False,83
0,0,10.66,14.395,44,6.0032,0,3,6,True,False,False,False,True,False,False,False,69
0,0,9.84,12.12,52,11.0014,1,3,6,True,False,False,False,True,False,False,False,61
0,0,9.84,12.12,60,8.9981,3,3,6,True,False,False,False,True,False,False,False,66
0,0,9.84,12.12,60,8.9981,4,3,6,True,False,False,False,True,False,False,False,22
0,0,9.84,12.12,60,11.0014,5,3,6,True,False,False,False,True,False,False,False,7
0,0,9.84,12.12,70,11.0014,6,3,6,True,False,False,False,True,False,False,False,10
0,0,9.02,11.365,69,8.9981,7,3,6,True,False,False,False,True,False,False,False,17
0,0,9.02,11.365,69,8.9981,8,3,6,True,False,False,False,True,False,False,False,72
0,0,10.66,12.88,60,15.0013,9,3,6,True,False,False,False,True,False,False,False,90
0,0,13.12,15.15,49,19.0012,10,3,6,True,False,False,False,True,False,False,False,218
0,0,14.76,16.665,43,19.0012,11,3,6,True,False,False,False,True,False,False,False,299
0,0,16.4,20.455,37,19.9995,12,3,6,True,False,False,False,True,False,False,False,410
0,0,17.22,21.21,41,19.9995,13,3,6,True,False,False,False,True,False,False,False,464
0,0,18.86,22.725,31,19.0012,14,3,6,True,False,False,False,True,False,False,False,501
0,0,20.5,24.24,29,19.9995,15,3,6,True,False,False,False,True,False,False,False,487
0,0,20.5,24.24,31,23.9994,16,3,6,True,False,False,False,True,False,False,False,509
0,0,21.32,25.0,27,19.9995,17,3,6,True,False,False,False,True,False,False,False,498
0,0,21.32,25.0,29,19.0012,18,3,6,True,False,False,False,True,False,False,False,389
0,0,20.5,24.24,31,19.0012,19,3,6,True,False,False,False,True,False,False,False,258
0,0,18.04,21.97,47,15.0013,20,3,6,True,False,False,False,True,False,False,False,171
0,0,17.22,21.21,54,15.0013,21,3,6,True,False,False,False,True,False,False,False,147
0,0,16.4,20.455,54,12.998,22,3,6,True,False,False,False,True,False,False,False,94
0,0,16.4,20.455,50,11.0014,23,3,6,True,False,False,False,True,False,False,False,52
0,1,15.58,19.695,54,12.998,0,3,0,True,False,False,False,True,False,False,False,24
0,1,15.58,19.695,50,8.9981,1,3,0,True,False,False,False,True,False,False,False,10
0,1,15.58,19.695,54,7.0015,2,3,0,True,False,False,False,True,False,False,False,9
0,1,14.76,17.425,50,8.9981,3,3,0,True,False,False,False,True,False,False,False,2
0,1,13.94,16.665,61,12.998,4,3,0,True,False,False,False,True,False,False,False,3
0,1,13.94,16.665,61,12.998,5,3,0,True,False,False,False,True,False,False,False,16
0,1,13.94,17.425,57,7.0015,6,3,0,True,False,False,False,True,False,False,False,88
0,1,13.94,17.425,53,7.0015,7,3,0,True,False,False,False,True,False,False,False,268
0,1,13.94,16.665,61,8.9981,8,3,0,True,False,False,False,True,False,False,False,564
0,1,15.58,19.695,54,11.0014,9,3,0,True,False,False,False,True,False,False,False,281
0,1,16.4,20.455,50,15.0013,10,3,0,True,False,False,False,True,False,False,False,137
0,1,18.04,21.97,44,15.0013,11,3,0,True,False,False,False,True,False,False,False,150
0,1,19.68,23.485,39,15.0013,12,3,0,True,False,False,False,True,False,False,False,221
0,1,22.14,25.76,32,16.9979,13,3,0,True,False,False,False,False,True,False,False,250
0,1,23.78,27.275,32,19.0012,14,3,0,True,False,False,False,False,True,False,False,221
0,1,22.96,26.515,40,8.9981,15,3,0,True,False,False,False,True,False,False,False,233
